,product_name,review_title,review_body,review_rating,review_date,user_username,user_profile_url,verified_purchase
2335,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great find. Great Seller. Amazing deal!,"I've read a lot of comments about being price gouged. I don't feel the same. Honestly it's a rare switch that I have wanted and the extra $100 was definitely worth it. I own it now, brand new in the box. My hands are the only hands that have touched it. It works flawlessly and it really makes me happy seeing the limited edition art work on it. The joy cons don't drift. It is the newer more sought after model and this company got it to me quick! Definitely recommend!",5.0 out of 5 stars,"April 27, 2021",Sarah,https://www.amazon.com/gp/profile/amzn1.account.AG6AJAZNKA4KDT4AGQ7D4UMAPV5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2336,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Animal Crossing Switch is great! So cute!,"The Animal Crossing Switch is just beautiful. I love the colors and the details in the design. The system I received works great and was as described. I actually received it a day ahead of schedule, which is amazing for this time if year (close to Christmas).Right now, due to Covid, most sellers are raising prices on these systems. Especially with these special edition ones. Most other listings for the Animal Crossing Switch have been almost double the normal price, so I’m really grateful to have gotten one from this seller for the standard retail price. This made my Christmas.",5.0 out of 5 stars,"December 17, 2020",Schorl,https://www.amazon.com/gp/profile/amzn1.account.AGFJR7QGEAVE7MKHRFOWFUS2Z64A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2337,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great product,Evrything works ok... Evrything came as the pintures.. excelent!!... happy costumer,5.0 out of 5 stars,"January 29, 2022",Kruscaya,https://www.amazon.com/gp/profile/amzn1.account.AFFVJ7PCAEOVMTPSYEQJFV7GZRUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2338,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Loving my new Nintendo switch💜,"The package came in good shape, no damage. The order was late but only couple days. I am overall very satisfied.",5.0 out of 5 stars,"January 5, 2022",Magen,https://www.amazon.com/gp/profile/amzn1.account.AFAZCT2GDGYD62YTM5S7JUTEPUFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2339,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,I have made the Switch!,"Yeah there’s a Buyer Beware in these purchases But I for one am Highly Satisfied! While I personally respect The Wii U’s efforts The Switch was seen as Better for too many reasons to count! Nintendo did themselves a solid here! And Games like Mario Kart 8 Deluxe, Super Smash Brothers Ultimate and so Forth can’t help but say I told you so to Why The Nintendo Switch is already an all time Popcorn Nonsense Awesome Game Experience! Make the Switch if you must You won’t regret it!",5.0 out of 5 stars,"April 28, 2021",Rashaud,https://www.amazon.com/gp/profile/amzn1.account.AHCFZPQLIV7236UBXSGU3I5SMXBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2340,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Works great,"Works great, well packaged, no issues so far",5.0 out of 5 stars,"February 7, 2022",Shadow,https://www.amazon.com/gp/profile/amzn1.account.AG65CSLVORY47ZXKHDTB3QTVHVCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2341,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Fun for everyone,Me and my girl play it more then the kids,5.0 out of 5 stars,"January 30, 2022",Matthew Lanning,https://www.amazon.com/gp/profile/amzn1.account.AHVMPTNH2MKF4HCAGEHATB5LTTUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2342,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,I HATE it,I bought this for my husband for his birthday and he just loves it! He’s on it constantly.I hate it.,3.0 out of 5 stars,"May 5, 2022",Ginny Compton,https://www.amazon.com/gp/profile/amzn1.account.AF24YFCPQA6XFHETS4G2FKPMC6EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2343,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,By far the best console nintendo has made since the gameboy advance,"The Wii and Wii u were cool consoles, but i really only used them to play like mario, or gamecube games on, they were never really used to play ""wii games"". well the switch completely turns my opinion of nintendo consoles around. I have a gameboy advance, and still play the old pokemon games on it from time to time, but the switch is so much more than that. Its like combining all of the good things about a wii, a gameboy advance, and even an old n64, and packing it all into one box, that can even be taken on the go.I am super excited to own one, and i cant wait for more switch games to come out, BOTW, lets go eevee, Smash, the upcoming pokemon sword, and mario odyssey are my definite favorites.THOUGH THEY NEED TO FIX JOYCON DRIFT (sigh)",5.0 out of 5 stars,"October 25, 2019",James A.,https://www.amazon.com/gp/profile/amzn1.account.AE6D5O6CLZH3BJ7MDNHQEENSKWPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2344,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Fast delivary... Loved item,Birthday present,5.0 out of 5 stars,"February 27, 2022",Leslie McDermott,https://www.amazon.com/gp/profile/amzn1.account.AED6HDIILCKA7FBBUX6LI2MGVOTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2345,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,The Best Console I've bought,"Nintendo's handheld genius has matched their console experiments to create the Switch. I use it mostly in handheld mode but docking it is seamless. It has a lot of games for me to enjoy, a lot of games for non-gamers to enjoy, and games that entire groups can enjoy. It feels like the best console I've ever owned.Between the Nintendo 1st party titles like the amazing Zeldas (Breath of the Wild and Link's Awakening) the many top-notch indie games that are flooding the Nintendo shop (Gris, Transistor, Indivisible) - I'm a content gamer.I have a PS4 and would play their amazing library of games intermittently. However, the Switch's library has caused my game time to exponentially increase. You would only do yourself a favour by buying it.",5.0 out of 5 stars,"March 18, 2020",Marcus Sanatan,https://www.amazon.com/gp/profile/amzn1.account.AGL7P37B37BRN33M3VSNWLD4NHSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2346,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Wonderful console.,"I have been having so much fun playing games on the Switch. I love the fact that it can go with you, or while docked play on your TV screen. I also enjoy that you can play single player or multi-player games with it, since each side becomes a separate controller. It is easy to use, and very lightweight.",5.0 out of 5 stars,"August 8, 2021",Stephanie Riegel,https://www.amazon.com/gp/profile/amzn1.account.AEZL2GRZH7GRBNSNAO3JSCKFY55Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2347,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Love it!!,I love the versatility of this console. It is lightweight and since I have advanced rheumatoid arthritis that is a real bonus there are thousands of games and the online store gives great sales. Would definitely  recommend the switch as it can be a hand held or a home console either way you want to use it and the price is very reasonable as well.,5.0 out of 5 stars,"July 17, 2021",Teresa,https://www.amazon.com/gp/profile/amzn1.account.AFKUHIAI6HJ7GJHOJR2P3QVFVBGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2348,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Love the colors,"The colors of the joy cons and overall decoration were very cool. I liked that the docking station had the Animal Crossing theme too. Not much difference in functioning versus the most current switch, but the colors and detail were awesome. Only real downside was the game doesn’t come with it, which in my case didn’t matter since I already had the game. Those who may think this is a special edition switch with the game just need to realize this is the console and docking station, game has to be bought separately.",5.0 out of 5 stars,"February 23, 2021",Brandon Smith,https://www.amazon.com/gp/profile/amzn1.account.AEOUDQKZTPQNWIAAE63Z23WP27TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2350,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,fun console,"I mainly game on PC, but this console is great for handheld gaming/ multiplayer games on TV.",5.0 out of 5 stars,"January 11, 2022",Andrew,https://www.amazon.com/gp/profile/amzn1.account.AH2UHPUXCBTM37IGFFLJ36S3PGSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2351,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great system.,"Fun to play games on, both on TV and portable.  Better to buy digital and not have to keep switching game cartridges, but expensive pricing on Nintendo's store, even on games that are years old.  If they lowered the price of games a little, they would destroy the gaming market.",5.0 out of 5 stars,"August 29, 2021",Evan James,https://www.amazon.com/gp/profile/amzn1.account.AE6SZIXLBPEWO6QSJDIBFQNJLJCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2352,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great console,"I really wanted to be able to play video games while I was at work. I am a doctor and some nights just are slow since I work ER/Overnight. This was the easiest route for me to have the ability to game. Only issue I would say is the fact you need a capture card if you want to share with your friends via discord. Other than that, its easy to set up with TV/Just use with joycons. Accessories are expensive and so are games so I suggest figuring out exactly what you want and looking for sales etc. Also google how to make sure you are getting the new model since they are selling the old model with the same name. Theres a few things you can do to ensure you are getting the newest!",5.0 out of 5 stars,"December 12, 2019",Alexus Rose,https://www.amazon.com/gp/profile/amzn1.account.AGODC2QSZCZKUXQOWIQWCHZILV4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2353,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Fun for the entire family!,"I grew up with Nintendo. Receiving a Nintendo system for Christmas was about the coolest gift, ever.Purchased a Nintendo Switch for my husband for Christmas. Our entire family has been enjoying the console. The graphics are amazing. I love this version as it can be used on the t.v. or in the car.My husband is the techie one, so I am sure he can speak to the games, graphics etc. However, if you can get your hands on one, you won't be disappointed. Upgraded and exciting for the next generation of Nintendo lovers.",5.0 out of 5 stars,"January 13, 2021",Prudence Lamb,https://www.amazon.com/gp/profile/amzn1.account.AEZWYXKBVLR3W4DJVPQW7E4E2ZSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2354,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Made in china,"El nintendo todo bien....El. Problema es que dependiendo del país donde valla el equipo, en este caso República Dominicana, el tema de aduana es muy elevado, un 40 % del costo del producto, a pesar que viene de USA, el estado Dominicano se aprovecha de que tiene una etiqueta que indica que viene de china y todo lo que viene de china cuesta un 40 %  de aranceles+ impuesto+ el envío del currin.Por favor, quiten la etiqueta que dice made in china.Gracias",3.0 out of 5 stars,"December 5, 2021",Gilberto Gil,https://www.amazon.com/gp/profile/amzn1.account.AHPT7DA2EEZ3YKW4WGOD2HT6EFCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2355,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Can't go wrong with Nintendo!,"The Nintendo Switch was the game system I wanted for the last 30 some years! Main console and portable.  I take it to work for lunch breaks all the time, great system.",5.0 out of 5 stars,"November 22, 2021",Benjaevilone,https://www.amazon.com/gp/profile/amzn1.account.AEKYLI74GDQUT5DAOY3C5F4P4VYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2356,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Switch,"Looks like new, works great",5.0 out of 5 stars,"February 16, 2022",Raymond Bailey,https://www.amazon.com/gp/profile/amzn1.account.AEUW4N4LRQ3APB7CF4FKI526ZWQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2357,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Love it.,They even shipped faster than I expected. My daughter plays it daily.It does not come with the game.,5.0 out of 5 stars,"January 5, 2022",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEA4FWLJJFON4FKWOKJEEX7H2GDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2358,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Nice upgrade with better battery life over original model,Nice upgrade with better battery life over original model. You might want to get the OLED model as it's $50 more and comes with a bigger screen,4.0 out of 5 stars,"August 7, 2021",GumbyX,https://www.amazon.com/gp/profile/amzn1.account.AGLA37EWXJQRZVGWU3FHO4XHHLLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2359,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great product,Great product.  The connection for one of the joy cons is broken now after a year and a half but my son was rough with it at times.,5.0 out of 5 stars,"December 3, 2021",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AH3VZXUPJ3FG3S4HPT4YXZ6OR5PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2360,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,LOVE IT!! Worth the wait to buy it for original Nintendo price,Love my new Nintendo Switch Animal Crossing version. I have been waiting for over a year for this. I originally ordered the regular version but it never came so I went to reorder and found that this was finally available. So glad I finally got it. After a year I would have taken anything...my luck - this one was available. So easy to set up. So easy to use. So very happy with the Amazon customer service and the Nintendo Switch. Don’t buy from scalpers who buy cheap and jack up the price. Just wait patiently. Worth the wait.,5.0 out of 5 stars,"November 13, 2020",CBeatty,https://www.amazon.com/gp/profile/amzn1.account.AEI4IO5D7DFUJQBX6NUG3YEIGPYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2361,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Worth it.,"I don’t know about you but I battled with getting the Switch for ages. I wasn’t too sure if the price of the device was worth it or not but I eventually bit the bullet and bought it and I have no regrets.I like how the device can be hooked up to your tv or you can bring it with you on the go. Right now as I get settled in a new place I’ve been bringing it with me on the go, sometimes I’m on campus and there’s nothing to do or I’m waiting in between classes so I just whip out my Switch and begin to play.It was worth it for me, I am waiting for more games to arrive for the Switch but there is a decent selection of games to choose from.",5.0 out of 5 stars,"October 17, 2019",Brooke,https://www.amazon.com/gp/profile/amzn1.account.AE2SPBT6VM3TM3S4N22W6LVXUJHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2362,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,LOVE LOVE LOVE,i love the design of this console. the back is so cute and detailed. i love the pastel colored joycons. such a reliable and cute console,5.0 out of 5 stars,"December 17, 2021",Victoria,https://www.amazon.com/gp/profile/amzn1.account.AHIH6YQLHHO5MSJ6WETQU5TNEXNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2363,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,8yr old bday surprise,My child loved it,5.0 out of 5 stars,"February 17, 2022",Christopher Bennett,https://www.amazon.com/gp/profile/amzn1.account.AHPEIBZ42WXTK5ZK2U4F6SYYMGLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2364,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,It’s amazing,Love it so much always wanted one,5.0 out of 5 stars,"February 3, 2022",Juan Adames,https://www.amazon.com/gp/profile/amzn1.account.AE7P5UPENJDQEGEVUSPOF7OLEMZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2365,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Side controls dont slide on and off easily.,"The controllers that connect to the side of device feel cheap and don't slide on and off easily like other switches that I've used. I am sometimes scared that it will break. Otherwise, the console works great and is easy to set up. I had to buy a seperate controller though because of the issue.",4.0 out of 5 stars,"May 13, 2021",Stash,https://www.amazon.com/gp/profile/amzn1.account.AH6PWQBQE3GQPSOKK2REUF3IZFUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2366,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,"Used- very good from Amazon warehouse, pleasently surprised",Bought this switch used-very good from Amazon warehouse and it came in looking essentially new. I could not tell that anyone had ever used it before and am very happy with the purchase. I put it in a case immediately without really thinking of taking pictures for this review and don't want to take it out so I attached a picture of it in the case. I didn't see any physical wear and it was definitely worth it for the price (it came with everything and in the original box),5.0 out of 5 stars,"February 19, 2021",alyssa bkue,https://www.amazon.com/gp/profile/amzn1.account.AEAL5UGEQ7PKNCSFFEWQDQHZLBUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2367,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,90% satisfied.,For the most part the system is working great and runs well. The only issue is that the joy cons randomly disconnect every now and again which leads me having to disconnect and reconnect the controllers multiple times.,3.0 out of 5 stars,"March 9, 2022",Cody Ratcliff,https://www.amazon.com/gp/profile/amzn1.account.AGZOSPC4V4SZKJXSIID7HSSZN4ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2368,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,was great!,this was great! and worth the price this was my first time getting one so i had to make a new account but everything was so easy with the help and the sighs on how to use it! They did ask me for a code before giving the items too me witch i thought was great! Came witch everything and over all was great definitely worth the price.,5.0 out of 5 stars,"July 3, 2021",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AH5CQGNNBC43RRQPM3JWYZRAXWYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2369,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Joy Con conned,"The gaming is fun and entertaining, however Joy Con controllers are dead quickly when away from charging station.  Also, noticed the controllers poorly respond at times due to low battery, etc.  Was informed by a friend that this is due to older models in market.  My only complaint is the cost vs quality of what you get.  Had to order new Joy Cons straight from Nintendo.",3.0 out of 5 stars,"December 31, 2021",Jeremy C.,https://www.amazon.com/gp/profile/amzn1.account.AFHZENUBVHB7ONYOPY3S5PH7IR5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2370,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Best Nintendo Switch,I really like this Nintendo switch of the neon red and blue and it actually came and I was happy everything’s working I definitely recommend it for somebody who wants a Nintendo switch,5.0 out of 5 stars,"November 11, 2021",Judd,https://www.amazon.com/gp/profile/amzn1.account.AHSX5WFRRZKVVWSB4NVXGUYGDMDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2371,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Love it!,My kid loves this thing!,5.0 out of 5 stars,"February 12, 2022",jason,https://www.amazon.com/gp/profile/amzn1.account.AFOURDZRRB6D2G65VMFO7IUS2KSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2372,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01),"The moment that I received my new Nintendo Switch, so so so much fun. Easy to setup and link to your Nintendo account online. Battery lasts up to 10 hours before recharge. I have to say, this multi functional console is awesome. Console can be used like a 3DS or like a regular console (has a docking station). Highly recommended. Only issue is that there is high demand for this console and not many up for sale at this time.Nintendo Switch is well priced and a easy travel companion which can easily slip into your backpack etc.Fun for All Ages.",5.0 out of 5 stars,"October 1, 2020",Ethan (GeckoNetGamer64),https://www.amazon.com/gp/profile/amzn1.account.AEEDDLKMCYT5D3GTCFPHNA4656DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2373,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great,My daughter loves it... It came on time and perfectly packaged.,5.0 out of 5 stars,"January 17, 2022",Alberto J. Guisande,https://www.amazon.com/gp/profile/amzn1.account.AE6UODI6YVNQOHWLNJAL3EPAJ6HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2374,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Beautiful Console,"These came back in stock in the beginning of October, and I was quick to snatch one up for my niece. She absolutely adores it and is happy with it. I originally planned to buy it as a Christmas gift, but didn't want to chance it going out of stock again. This is definingly worth the $300 price tag, but no more. She was also able to easily transfer her data from her Switch Lite, which is now going to her younger sister. If I didn't already own a Switch myself, I would pick this up for the color scheme alone!",5.0 out of 5 stars,"October 21, 2020",Briyana Chataigne,https://www.amazon.com/gp/profile/amzn1.account.AFHUKODFBH4UID77WRZHG5UX5WHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2375,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great product,Arrived fast and in perfect condition. Fun for the whole family and good price . Would recommend,5.0 out of 5 stars,"January 3, 2022",Andrew & April Roark,https://www.amazon.com/gp/profile/amzn1.account.AG3DXRDLCYOXSH7RNP2RW64HH25A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2376,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great old lady tool!,"I'm a 50 yearl old woman, only played a few video games with my son when he still thought I was cool. This has been the only game that I could actually get into. Lol... I enjoy it a lot!",4.0 out of 5 stars,"June 20, 2021",shatishca sharp,https://www.amazon.com/gp/profile/amzn1.account.AFZGL7UKKUUBG3OULTMVVLO2ACSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2377,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Yay switch,"I got both a switch and switch lite. Love them sooo much. If you are up in the air about which to get the lite is FAR SUPERIOR as a handheld device. It has a D pad, it’s significantly lighter and just feels great in your hands. The regular switch obviously can do much more and now has a longer battery life. However it does feel cumbersome as a handheld device compared to the lite, but a nice grip case will help with that. Skull and co makes a great case",5.0 out of 5 stars,"January 23, 2021",Ryan Lemm,https://www.amazon.com/gp/profile/amzn1.account.AH7FNVU6E2QLH7LZAZODA2UC5STQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2378,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Excelente tal cual lo describen.,"Muy bien empaquetado, nuevo totalmente, funciona a la perfección y llego bastante rápido.",5.0 out of 5 stars,"January 12, 2022",JOSE GERONIMO,https://www.amazon.com/gp/profile/amzn1.account.AEGQA4OYFGXSVPVLT7R7E4HLRICQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2379,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great Value!,"Compact and easy to charge, I do not recommend for small children as the controller pieces feel delicate and I'd worry they'd be broken. I highly recommend getting a carry case to protect your device when not in use or charging. Beautiful pastel colors and adorable design based on animal crossing. Suprisingly this was cheaper than the blue and red switch which was great because I like the design of this better.",5.0 out of 5 stars,"June 16, 2021",Megan W.,https://www.amazon.com/gp/profile/amzn1.account.AHKWGA4HICNEZ7EFLKPTMYZ63JIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2380,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Too much fun.,"I want to give a 1 star review considering how much I play since I've gotten the switch. But I realized that it wouldn't be fair. Just because I have trouble putting the console down due to awesome graphics,  the ability to both play on the go and on the screen at home seamlessly,  and have hours of fun doesn't mean I should blame them for my all night game sessions and Tom foolery. So,  they get the unbiased opinion in my thoughts on the console.",5.0 out of 5 stars,"March 3, 2021",toku,https://www.amazon.com/gp/profile/amzn1.account.AFXOCP5BEQ6SI4BAN7TSY4ZCQJXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2381,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,I received it in good conditions,My son loved it.,5.0 out of 5 stars,"February 10, 2022",Yarislenia Gonzalez,https://www.amazon.com/gp/profile/amzn1.account.AFLHGZEICSCXGR7SOFAGE5NCJBIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2382,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Love it,Very efficient,5.0 out of 5 stars,"February 18, 2022",Alison Ho,https://www.amazon.com/gp/profile/amzn1.account.AFSQMWE7VGCLALLXMB6CHZRT6AMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2383,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Brand new,Ordered the game console back in june for my daughter's birthday everything was brand new in the box at time of purchase the animal crossing version wasn't available so i went with the black color  i didnt checked the serial numbers to see if it was the newest updated version it works great,5.0 out of 5 stars,"August 3, 2021",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGBCYDREMP4ZV5LGDIGOBHR52WYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2384,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,The kids love it!,The motion when you play the game and the quality of the screen is what I like most!,5.0 out of 5 stars,"December 30, 2021",Robin Henderson,https://www.amazon.com/gp/profile/amzn1.account.AH4J6O5JQVJ7UM3A52TSAEXZSDGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2385,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Nice console,"A nice console so far, great price all things considered, it's not as powerful as an xbox or a play station but it kinda gets you entertained, it has a nice library of games and although I'm not used to play on the go it's nice to have the option, the only thing that's really a bummer it's the price of the games, they're really expensive considerig the price of the other two consoles, it's definitely a different console but it's fun and a nice acquisition for a gamer",5.0 out of 5 stars,"February 24, 2021",Agustin Sandoval,https://www.amazon.com/gp/profile/amzn1.account.AEQIAXUETE3APU5FZRZRZDPUNYCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2386,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Very entertaining but overpriced. All in all satisfied with the purchase,"I have only tried the game in hand held and tablet mode, I am also using a samsung galaxy charger because it is less bulky. So I cant comment on the dock and charger, though I wish they are working fine 😅The game console is the v2 with the longer battery lifetime, it is amazing and very entertaining. I have played zelda and mario party and the graphics are amazing and very enjoyableI was lucky to get right before the prices went up and still I was thinking that 299.99 is overpriced given that there was no game with the console, so u had to buy a game usually ranging between 50-60$",4.0 out of 5 stars,"April 20, 2020",E.B.,https://www.amazon.com/gp/profile/amzn1.account.AFMHEAX57VENNU6QSF7SMWLYJ67A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2387,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Came in Perfect!,"My switch came in a lot earlier than I was expecting it to so I am over the moon with that! Not to mention that it came in perfect condition (I bought it in New condition but was feeling a little suspicious about it, not going to lie) Everything is working wonderfully right now so I really can't complain at all about the product itself. I definitely paid WAY too much for it (over $500 with tax) but if you're looking for a switch now in this quarantine time, you'll know there's a serious shortage of available consoles. All in all, definitely recommend buying if you're as impatient to get it as I was.",4.0 out of 5 stars,"April 18, 2020",Jeroen Duyvelaar,https://www.amazon.com/gp/profile/amzn1.account.AETRJGA4SK7777RILAA3DT5LOYYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2388,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Good for the road.,"I like how fast this starts up, I will continue using this for my entertainment.",4.0 out of 5 stars,"September 23, 2021",Patrick,https://www.amazon.com/gp/profile/amzn1.account.AGG3M5JWBOD7354HFXMLGME2BT6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2389,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Its legit 100% brand new,100% 5/5 deadstock,5.0 out of 5 stars,"February 11, 2022",Ryan,https://www.amazon.com/gp/profile/amzn1.account.AF3X4WRK6TCIF3U7RYT6YBNKQNTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2390,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,BIG ACNH FAN,I am a big Animal Crossing Fan so I got the chance to give my old switch on to someone who really wanted one but Mom didn't have the money to purchase it. I have no complaints what so ever but it would have been nice if the game had come as a package deal 😉,5.0 out of 5 stars,"July 23, 2021",JGirl,https://www.amazon.com/gp/profile/amzn1.account.AHFBCP7HJC7JMGUROKSIJIYNS77Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2391,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Look for the Red Box,"The red box tells you that this is the new model with twice the battery life. I never owned the previous model but I can tell you that I played in handheld mode mostly from 11:30 am to 4:30 pm with the exception of lunch, and I played 'til about 4 pm before I got the low battery warning. I watched a Youtube video that also showed that the colors on the screen are more accurate and the cooling system has been improved. So if you're wanting to play Witcher 3 on here, I recommend getting this one, as that power hungry game might warp the chassis from overheating. On top of that they are the same price right now, so I don't think anyone should get the old model until the price goes down.",4.0 out of 5 stars,"October 22, 2019",Jmac1493,https://www.amazon.com/gp/profile/amzn1.account.AGJIUWMMFE6H25KM5WX6KJZAYFLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2392,Nintendo Switch with Neon Blue and Neon Red Joy‑Con,Great!!!,It was packaged and delivered with care and proper warnings. Haven't had any issues!!! I love this system so much and it's holding up well!,5.0 out of 5 stars,"December 3, 2021",Rosalie Sanford,https://www.amazon.com/gp/profile/amzn1.account.AHKLX4OED5LDKR3OS6UBIQSOG2LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
