product_name,review_title,review_comment,review_rating,review_date,user_username,user_profile_url,verified_purchase
2022 Apple MacBook Laptop chip,Perfect!,Product is without blemish and is used for academic activities.,5.0 out of 5 stars,"September 15, 2022",Ugebe Patrick Okinedo,https://amazon.com//gp/profile/amzn1.account.AGX6XJUQLU53SXAZPU72EM3YQXTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Perfect,Excellent battery life,5.0 out of 5 stars,"September 12, 2022",Amazon Customer,https://amazon.com//gp/profile/amzn1.account.AG4HJ5Y7UP5HDJWIDUG5BLUFTBHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Recycled? Who cares. It’s a Macbook.,Bought for design and music.Should be perfect…,5.0 out of 5 stars,"September 9, 2022",ia,https://amazon.com//gp/profile/amzn1.account.AFLMJKT5FSVZQTQJ7372QIW33UBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Best Laptop,Excellent laptop - build quality is superb!,5.0 out of 5 stars,"September 6, 2022",MrZ9976,https://amazon.com//gp/profile/amzn1.account.AFELUTRVVFLLLDSZTQG6SENG4YTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,High quality,Very good,5.0 out of 5 stars,"September 5, 2022",elma dias,https://amazon.com//gp/profile/amzn1.account.AFQBLC5ROHURS45KPMQHPN6LIZJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Factory Defact,There was a factory problem with the macbook very sad.,3.0 out of 5 stars,"August 30, 2022",Adam Shifau,https://amazon.com//gp/profile/amzn1.account.AG6WOKN2BMYGY3OCEHEILRRIOHCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Perfect for Grandson going to College,"This laptop is an updated version of one I myself own and it was quickly set up by my grandson. He loves it!I know it will be great for him, as mine has been for me. Thanks!",5.0 out of 5 stars,"August 29, 2022",jbro141,https://amazon.com//gp/profile/amzn1.account.AFS6DVU5M7U72RNIX6R5J3ER7TIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Average,Pro Lots of power and good screen resolutionCon not worth the money vs PC. MS applications and mouse aren’t intuitive. Always seems to have networking issues.,3.0 out of 5 stars,"August 26, 2022",Amazon Customer,https://amazon.com//gp/profile/amzn1.account.AHOIE6FB34XMWQJ5VG6OD6GYYHAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Great computer.,"Muy buena calidad, llegó como decía  la descripción 🔥",5.0 out of 5 stars,"August 26, 2022",Darling,https://amazon.com//gp/profile/amzn1.account.AG5HQNMJU3BOQRELPF6FZGJ73OKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Video crashed on setup!,Video crashed during setup. How did this unit make it out of the factory?!At least they took it back.,1.0 out of 5 stars,"August 25, 2022",N. Hannum,https://amazon.com//gp/profile/amzn1.account.AEGFHMXRDYA4ONQFHLEVVVKW3EAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,was delivered smashed,I dislike smashed parcels,1.0 out of 5 stars,"August 20, 2022",geoffrey o'hair,https://amazon.com//gp/profile/amzn1.account.AFEXPOUCCJR3HIDILQUR7C3FMUMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Awesome product,This laptop is just what I was looking for. Service and communication was great.,5.0 out of 5 stars,"August 20, 2022",Amazon Customer,https://amazon.com//gp/profile/amzn1.account.AEUJECTHTEA4U7PLPQK6AK3WJO7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Great,It is a great device though. If you want a small laptop then it is the right one for you .,5.0 out of 5 stars,"August 17, 2022",Emad Uddin,https://amazon.com//gp/profile/amzn1.account.AEPKKYROH4G4EFSUJD7QXLASUC2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Great buy,Well worth it,5.0 out of 5 stars,"August 15, 2022",Vern,https://amazon.com//gp/profile/amzn1.account.AHGTAO2EGMQ3RAQV43CRDS4IRSUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Its performance is very good!,"Work with it, watch videos for entertainment, use it, it,! Haha, competent for everything.",5.0 out of 5 stars,"August 14, 2022",Beily,https://amazon.com//gp/profile/amzn1.account.AF6T64F4YAH3UR6IJQMXY25RBAQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,caution with your MacBook Pro 2022,don't format your hard disk in extended macOS you will be greeted with circle with a exclamation and call apple,5.0 out of 5 stars,"August 11, 2022",Joe Mckenzie,https://amazon.com//gp/profile/amzn1.account.AGJDEO54MJWLJRH2ACMX4FU5OG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Excellent small laptop,"Plenty of speed and power for photo and video editing using Adobe software. My biggest complaint is that the machine has only two ports. If you are charging the machine in one port, you are left with a single port.",4.0 out of 5 stars,"August 9, 2022",anon,https://amazon.com//gp/profile/amzn1.account.AFK5AR4ZUXJ4A7O2PISBKPZRYOAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,"No SD Card port, No USB port, Not Enough Memory to Run Photo App","Be sure to by expensive adapters, and special Apple mouse, in order to use it.  I tried to run my favorite photo app, and the app only partially worked.  I received warnings that the app was using too much memory, and I should shut it down.  I returned it.",2.0 out of 5 stars,"July 30, 2022",CS Ripley,https://amazon.com//gp/profile/amzn1.account.AHPEM64BC3BT3BUTA4ZE72QQ4EHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,NEED PORTS BACK !!!,"I am not sure if Amazon will allow me to write a review for this new Apple MacBook Pro 2 ... as I chose to NOT buy it after checking it out.  I am hoping that somebody at Apple might see these comments from a current Mac owner.I'd like to explain why I DID NOT buy this new Macbook Pro...and went with a similarly sized AMOLED Samsung model instead.  I already own a Corei7 MacMini and own Logic Pro as well as FinalCut.  It would be GREAT if I could have this Apple software on a Macbook Pro too.  Main problem for me ... THE PORTS.  I simply do not want to drag around some bulky USB interface gadget that I have to plug in and plug out of my neat little laptop.  When I started looking elsewhere....I saw that a similar new model Samsung laptop not only has the same new USB ports as the new MacBook Pro ... but the Samsung also has a full size HDMI out, a microSD card reader, and one regular old fashioned USB port.  Oh...and I have a game changing and GORGEOUS AMOLED screen to boot.  Yea...I cannot run FinalCut or LogicPro on the road ... but I can still use that Apple software at home on the Mac Mini.  Apple... I just do not understand why you cannot engineer NEEDED ports back into Macbooks like Samsung and other have been able to do on their similarly sized models.  The Samsung model I bought via Amazon is the Samsung 13.3"" Galaxy Book2 Pro with 12th gen i7, 8gb, 512gb ... with my own real money.  I have NOTHING to do with Samsung or Amazon and got nothing from any source for writing this appeal to Apple.  Tks.",3.0 out of 5 stars,"July 25, 2022",Larry S,https://amazon.com//gp/profile/amzn1.account.AEMVXAOGGWWF3KN3BKGV3MGTXSKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,So far it’s a good computer.,So far it's perfect.,5.0 out of 5 stars,"July 23, 2022",J .Houser,https://amazon.com//gp/profile/amzn1.account.AEXACW72IPXIKFO2K5476NVCOXPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Does not work,"My macbook not charging and after trying to charge him he exploded, and I got burns on my hands",1.0 out of 5 stars,"July 22, 2022",Omar Nozama,https://amazon.com//gp/profile/amzn1.account.AESMN3VHYWAJBP2XSRAYJN4A2XQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Fantastic Laptop,I absolutely love this laptop. Switching from a PC took a little adjustment but I’ve had an iPhone for years and love the seamless integration between the 2. I could use a bit of a larger screen but I understand that’s not the way the market is trending. And I’m still comfortable with it as it is. A truly great product for sure!!,5.0 out of 5 stars,"July 20, 2022",Brittney Snyder,https://amazon.com//gp/profile/amzn1.account.AFCVHWWYVJBDQIZ6V5YEC7WC3UUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Additional Software Bought Not installed,Software addition was not installed.,3.0 out of 5 stars,"July 20, 2022",Amazon Customer,https://amazon.com//gp/profile/amzn1.account.AHR245LZTX3FZ6D6CZY5GNDIVS3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
2022 Apple MacBook Laptop chip,Ready to lose all compatibility with older macs/ext SSD/SDmemory! How about no print drivers!,The M1 and M2 series of Macs are more of an attempt to remove compatibility to any external hard drives of other macs (pre Big Sur) and require a new drive format which has no new advantages.  They are also not yet supported by most popular printer companies ... no Epson printer drivers for 2 years now! My only guess is that apple wants all customers to use icloud drives online with no other easy options!  Maybe they will make printing an apple service too?  This is a deal breaker for me ... I need to be able to xfer file from one machine to another be it mac or windows machines.  Another massive disappointment in apple to create great hardware but make it dysfunctional!,1.0 out of 5 stars,"July 13, 2022",Koiphish,https://amazon.com//gp/profile/amzn1.account.AGVO3RCMHPTSIQGZ3UKO5HKUCGQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Not great,Not what I expected. Too much hype and not different from my old m1,1.0 out of 5 stars,"July 12, 2022",Ventusan,https://amazon.com//gp/profile/amzn1.account.AEFA2XAZICYNTJ37CVOWNQ6N6T3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,It seems a bit niche at this point,"Full disclosure: This is not my daily device. IT purchased one of these at work because they couldn't wait on the M2 MacBook Air, but now they wish they had.I have been using this device for a few weeks now and there is absolutely nothing wrong with it. I have been a huge fan of Apple Silicon architecture since its release, and I originally purchased the 13"" MBP with the M1 chip in it before upgrading to the 16"" M1 Max that I use now. Apple Silicon is a game changer and really sets the standard for creative workloads.My issue at this point is what exactly this M2 version of the 13"" MBP brings to the table. The 2022 MacBook Pro with the M2 chip utilizes the older chassis from the previous gen. As such, your port options are limited and you do not get MagSafe charging. The chassis also is starting to look a bit dated with Apple shifting towards cleaner and flatter lines on their devices.The 2022 MacBook Air has everything you need in a device around this price point. With the 2022 MacBook Air, you will get MagSafe charging, you will get a larger 13.6"" screen with smaller bevels (vs. 13.3"" on MBP), you will get 1080p camera (720p on MBP), you will get lighter weight at 2.7lbs (3lbs on MBP), and you will get Apple's newer chassis.The MBP does include a fan for active cooling, as well as the touchbar. If you're purchasing the Apple MacBook Pro 13"" for tasks that require active cooling as a necessity, you will likely need a minimum of 16gb of RAM, at which point your best bet is to spend the extra $200 and upgrade to the 14"" MacBook Pro with the M1 Pro chip. I have never met anyone who just really likes the touch bar to the point that it's a game changer, but if you really need that touch bar, this is the only way you can get it now.The M2 MacBook Pro also provides 2hrs of better battery life than the MacBook Air, but this is not worth sacrificing all of the other benefits of the Air.Overall, if you purchase this device, it will perform well and do everything you really need. It is a good computer and you will be happy with it. At the same time, there are BETTER purchase options on either end of the spectrum, creating sort of a niche market of consumers for which the 13"" MBP is desired. My recommendation is to either purchase the 2022 MacBook Air, or go ahead and step up to the 14"" MacBook Pro M1.",3.0 out of 5 stars,"July 7, 2022",Ian,https://amazon.com//gp/profile/amzn1.account.AEC43WZOGOFPNG44KTYH6UW6CEZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,⚠️⚠️⚠️⚠️⚠️,Claiming to have the Apple air M2 already!! I don’t think so,1.0 out of 5 stars,"July 7, 2022",Trishia Kennedy,https://amazon.com//gp/profile/amzn1.account.AFGWIXSXT4QQWIUF6CVPWB2LCYGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,Camera is not working,"I purchased MacBook Pro in the year 2017.  The camera is useless and not working.  When I took the device to Apple store, the estimate for repairs is given as $578 for replacement of entire display.",1.0 out of 5 stars,"July 5, 2022",Y K Srinath,https://amazon.com//gp/profile/amzn1.account.AETVQR3ZFBSYF2SVIRVW3BAY4UHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,False
2022 Apple MacBook Laptop chip,First Mac,"Fantastic machine. Quick, sleek and so intuitive. This is my first Mac and very impressed so far. Love the task bar too! 👍",5.0 out of 5 stars,"July 3, 2022",mike,https://amazon.com//gp/profile/amzn1.account.AEIV6KGLRSI52G3XIIH5X5JTJCSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
